Gyroscope,version=1,hw_revision=1,timescale=1000000
Type,Mode,Timestamp(sec),x,y,z
2,1,0.046,0.0028076171875,0.0011444091796875,-0.001251220703125
2,1,0.07099999999999999,-0.00054931640625,0.0052032470703125,-0.006317138671875
2,1,0.082,0.0028839111328125,0.0023651123046875,0.0001373291015625
2,1,0.092,0.004852294921875,-6.103515625e-05,-0.006744384765625
2,1,0.1,0.0023345947265625,0.002960205078125,-0.0023040771484375
2,1,0.116,0.002105712890625,0.00103759765625,-0.0005950927734375
2,1,0.163,0.0014801025390625,-0.000823974609375,0.00079345703125
2,1,0.375,0.0002899169921875,0.00054931640625,0.000152587890625
2,1,0.5669999999999999,0.0014190673828125,0.000701904296875,-0.00054931640625
2,1,0.766,0.0016937255859375,0.0002288818359375,-0.0010223388671875
2,1,0.969,0.001373291015625,0.0001373291015625,-0.0002288818359375
2,1,1.17,0.0011749267578125,0.000823974609375,-0.000244140625
2,1,1.378,0.00103759765625,-0.0006866455078125,-0.00189208984375
2,1,1.574,0.0013275146484375,0,-3.0517578125e-05
2,1,1.774,0.00225830078125,0.0005340576171875,-0.000457763671875
2,1,1.976,0.0008544921875,0.0001678466796875,-0.000244140625
2,1,2.176,0.00189208984375,9.1552734375e-05,-0.0005035400390625
2,1,2.378,0.000396728515625,0.0003814697265625,-0.0008087158203125
2,1,2.582,0.0001068115234375,0.0008087158203125,-0.000152587890625
2,1,2.782,0.0012054443359375,-0.0013275146484375,-0.001007080078125
2,1,2.986,0.001953125,3.0517578125e-05,-0.0004425048828125
2,1,3.183,0.00189208984375,-9.1552734375e-05,-0.0012054443359375
2,1,3.385,0.0013885498046875,9.1552734375e-05,-0.0005645751953125
2,1,3.586,0.0010833740234375,-0.0001220703125,-0.0003509521484375
2,1,3.788,0.0014801025390625,0.0002593994140625,-0.0015411376953125
2,1,3.989,0.00201416015625,-0.0003662109375,-0.0011138916015625
2,1,4.191,-7.62939453125e-05,-0.0008392333984375,0.00067138671875
2,1,4.393,0.0021820068359375,0.000213623046875,-6.103515625e-05
2,1,4.593,0.0032806396484375,0.000701904296875,-0.0004119873046875
2,1,4.794,0.0014495849609375,-7.62939453125e-05,-0.001617431640625
2,1,4.996,-0.000640869140625,-0.000244140625,0.00018310546875
2,1,5.198,4.57763671875e-05,0.0007476806640625,-4.57763671875e-05
2,1,5.402,0.0002593994140625,4.57763671875e-05,0.000152587890625
2,1,5.6,-0.0006256103515625,-0.0004119873046875,-0.0001983642578125
2,1,5.801,0,-0.0003814697265625,-1.52587890625e-05
2,1,6.003,0,7.62939453125e-05,0.000244140625
2,1,6.205,0.0011138916015625,-1.52587890625e-05,-0.0006561279296875
2,1,6.407,-0.0002593994140625,-0.00048828125,-7.62939453125e-05
2,1,6.61,0.001007080078125,-0.00067138671875,-0.0001373291015625
2,1,6.808,0.00048828125,0.0004119873046875,-0.0007781982421875
2,1,7.01,0.000762939453125,0.000396728515625,9.1552734375e-05
2,1,7.212,0.0012054443359375,0.00048828125,7.62939453125e-05
2,1,7.413,0.001312255859375,-0.0001220703125,-0.0006256103515625
2,1,7.617,-0.0002899169921875,-7.62939453125e-05,-0.000579833984375
2,1,7.816,0.0002288818359375,-0.000213623046875,0.0003662109375
2,1,8.018000000000001,0.0001220703125,-0.0002288818359375,0.000518798828125
2,1,8.220000000000001,0.001953125,0.0009765625,-0.00079345703125
2,1,8.42,0.001007080078125,-0.000457763671875,-0.000732421875
2,1,8.622,-1.52587890625e-05,-0.000152587890625,-0.000762939453125
2,1,8.821999999999999,0.0007171630859375,-0.000885009765625,0.000640869140625
2,1,9.026,0.0007476806640625,1.52587890625e-05,-0.0009765625
2,1,9.226000000000001,0.0007171630859375,-6.103515625e-05,-0.0004119873046875
2,1,9.427,0.000732421875,0.0001983642578125,-0.0009918212890625
2,1,9.629,-0.00018310546875,-0.0009613037109375,-0.0006256103515625
2,1,9.83,0.002105712890625,-0.000274658203125,-0.0011444091796875
2,1,10.032,0.00115966796875,9.1552734375e-05,-0.0007171630859375
2,1,10.232,0.0010833740234375,0.0005340576171875,-0.00018310546875
2,1,10.434,0.0009307861328125,-0.000213623046875,-0.0001983642578125
2,1,10.636,0.00213623046875,0.0007171630859375,0.000701904296875
2,1,10.837,0.001190185546875,-4.57763671875e-05,-0.00079345703125
2,1,11.038,0.00079345703125,0.000335693359375,-0.000762939453125
2,1,11.241,-0.000152587890625,-0.0005340576171875,-0.00091552734375
2,1,11.441,0.001495361328125,0.0006256103515625,0.00079345703125
2,1,11.643,0.001251220703125,-0.0003509521484375,0.0004119873046875
2,1,11.845,0.000518798828125,0.0003509521484375,3.0517578125e-05
2,1,12.045,0.0012054443359375,0.0001678466796875,0.0003814697265625
2,1,12.249,0.0004425048828125,0.0008544921875,-0.0011138916015625
2,1,12.449,0.0009918212890625,0.0004119873046875,-0.0014190673828125
2,1,12.652,0.0009613037109375,-0.0004425048828125,-0.0012664794921875
2,1,12.851,0.0006561279296875,-0.0009613037109375,4.57763671875e-05
2,1,13.053,0.00146484375,-0.0001678466796875,-0.0001068115234375
2,1,13.254,0.0017242431640625,-0.00018310546875,-0.0003814697265625
2,1,13.457,-0.0003509521484375,-0.0005035400390625,-0.000701904296875
2,1,13.658,0.0018310546875,0.00042724609375,-0.0005340576171875
2,1,13.859,0.0006866455078125,-0.0008392333984375,-0.0012664794921875
2,1,14.06,0.0025634765625,0.0001220703125,-0.000732421875
2,1,14.261,0.0011444091796875,-0.000274658203125,-0.000335693359375
2,1,14.462,0.0017242431640625,-0.000274658203125,-0.0009307861328125
2,1,14.664,0.0004730224609375,-4.57763671875e-05,-0.0010223388671875
2,1,14.865,0.002288818359375,0.00018310546875,-0.000946044921875
2,1,15.066,0.0020294189453125,-1.52587890625e-05,-0.0002288818359375
2,1,15.27,-0.000152587890625,-0.0006256103515625,-0.000457763671875
2,1,15.47,0.0004119873046875,-0.0007476806640625,-6.103515625e-05
2,1,15.671,0.0015716552734375,-0.0004119873046875,-0.0012054443359375
2,1,15.874,0.001220703125,0.0007476806640625,-0.0007171630859375
2,1,16.074,0.002288818359375,1.52587890625e-05,-0.00067138671875
2,1,16.275,0.00103759765625,-0.00128173828125,-0.00128173828125
2,1,16.477,0.0018463134765625,-0.000457763671875,-0.001251220703125
2,1,16.678,0.002593994140625,0.0001220703125,-0.001220703125
2,1,16.879,0.0025634765625,0.0001983642578125,-0.0003509521484375
2,1,17.081,0.0021514892578125,-0.000396728515625,0
2,1,17.283,0.00140380859375,-0.000213623046875,-0.0009918212890625
2,1,17.484,0.00091552734375,-0.0005340576171875,-0.000457763671875
