Accelerometer,version=1,hw_revision=1,timescale=1000000
Type,Mode,Timestamp(sec),x,y,z
1,2,0.008999999999999999,-0.2209930419921875,0.46124267578125,-10.45388793945313
1,2,0.011,-0.325531005859375,0.4461822509765625,-10.47349548339844
1,2,0.014,-0.2791290283203125,0.4050140380859375,-10.55195617675781
1,2,0.016,-0.3281707763671875,0.4899444580078125,-10.49311828613281
1,2,0.017,-0.2817535400390625,0.44879150390625,-10.45388793945313
1,2,0.018,-0.2817535400390625,0.44879150390625,-10.45388793945313
1,2,0.019,-0.2745819091796875,0.4756011962890625,-10.41465759277344
1,2,0.021,-0.257598876953125,0.4853973388671875,-10.43428039550781
1,2,0.022,-0.294189453125,0.509552001953125,-10.47349548339844
1,2,0.035,-0.2791290283203125,0.4050140380859375,-10.51272583007813
1,2,0.043,-0.2353515625,0.40765380859375,-10.41465759277344
1,2,0.044,-0.2353515625,0.40765380859375,-10.41465759277344
1,2,0.046,-0.2863006591796875,0.37823486328125,-10.5323486328125
1,2,0.047,-0.11907958984375,0.52008056640625,-10.45388793945313
1,2,0.049,0.128509521484375,0.6403656005859375,-10.39505004882813
1,2,0.05,0.2258758544921875,0.6286468505859375,-10.37544250488281
1,2,0.051,0.591156005859375,0.5451202392578125,-10.31658935546875
1,2,0.053,0.591156005859375,0.5451202392578125,-10.31658935546875
1,2,0.054,1.010025024414063,0.4472503662109375,-10.39505004882813
1,2,0.055,0.642303466796875,-0.01416015625,-10.72846984863281
1,2,0.056,-0.9678497314453125,0.4603424072265625,-10.63040161132813
1,2,0.057,-0.4735260009765625,1.44781494140625,-9.865493774414063
1,2,0.058,0.02960205078125,-0.639678955078125,-11.04228210449219
1,2,0.06,0.02960205078125,-0.639678955078125,-11.04228210449219
1,2,0.066,-0.1527252197265625,1.519790649414063,-9.787033081054688
1,2,0.066,-0.518157958984375,-0.004730224609375,-11.06190490722656
1,2,0.066,0.035888671875,0.1339569091796875,-10.49311828613281
1,2,0.067,-0.545501708984375,1.76861572265625,-9.747802734375
1,2,0.067,-0.545501708984375,1.76861572265625,-9.747802734375
1,2,0.068,-0.927215576171875,0.076141357421875,-10.7677001953125
1,2,0.068,-0.2622833251953125,-1.193206787109375,-11.94450378417969
1,2,0.06900000000000001,0.5083465576171875,0.0217132568359375,-10.39505004882813
1,2,0.06900000000000001,0.3240814208984375,2.06683349609375,-9.00250244140625
1,2,0.07000000000000001,-0.566192626953125,3.138168334960938,-9.394775390625
1,2,0.07000000000000001,-0.566192626953125,3.138168334960938,-9.394775390625
1,2,0.07000000000000001,-0.921478271484375,2.615966796875,-10.04200744628906
